Observation_ID,Update_Datetime,Site_ID,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,hex_ids
20966220,11/12/2019 8:42,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,210252,501,Open flowers,10/10/2019,283,1,50,5-24%,-9999,7955
16488188,4/16/2019 9:17,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177010,501,Open flowers,3/6/2019,65,0,50,-9999,-9999,7955
16533888,4/18/2019 10:48,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177014,501,Open flowers,3/27/2019,86,1,50,25-49%,-9999,7955
20846021,11/5/2019 6:40,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,210252,501,Open flowers,10/29/2019,302,0,50,-9999,-9999,7955
16485664,4/15/2019 14:53,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177010,501,Open flowers,3/22/2019,81,0,50,-9999,-9999,7955
18174504,-9999,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177010,501,Open flowers,9/30/2019,273,0,50,-9999,-9999,7955
20925743,-9999,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177010,501,Open flowers,11/5/2019,309,0,50,-9999,-9999,7955
20800312,11/6/2019 14:10,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177010,501,Open flowers,10/15/2019,288,0,50,-9999,-9999,7955
16133650,3/17/2019 15:39,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177015,501,Open flowers,2/28/2019,59,0,50,-9999,-9999,7955
16133670,-9999,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177015,501,Open flowers,3/14/2019,73,1,50,5-24%,-9999,7955
16507719,4/16/2019 13:02,25330,187,TX,7,Cercis,canadensis,eastern redbud,Plantae,177011,501,Open flowers,3/5/2019,64,0,50,-9999,-9999,7955
16579314,-9999,25972,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,132385,501,Open flowers,4/4/2019,94,0,-9999,-9999,-9999,10566
16223045,-9999,25972,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,132385,501,Open flowers,3/25/2019,84,0,-9999,-9999,-9999,10566
17282400,-9999,25972,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,132385,501,Open flowers,6/22/2019,173,0,-9999,-9999,-9999,10566
17243576,-9999,25972,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,132385,501,Open flowers,5/8/2019,128,1,50,Less than 5%,-9999,10566
16786977,-9999,25972,239,IN,7,Cercis,canadensis,eastern redbud,Plantae,132385,501,Open flowers,4/21/2019,111,1,50,50-74%,-9999,10566
21044885,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,11/21/2019,325,0,50,-9999,-9999,10566
15906230,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,2/14/2019,45,0,-9999,-9999,-9999,10566
16902764,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,5/17/2019,137,0,-9999,-9999,-9999,10566
17550235,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,7/19/2019,200,0,50,-9999,-9999,10566
20816500,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,10/23/2019,296,0,50,-9999,-9999,10566
16261635,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,3/28/2019,87,0,-9999,-9999,-9999,10566
17044272,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,5/30/2019,150,0,50,-9999,-9999,10566
17737319,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,8/2/2019,214,0,50,-9999,-9999,10566
15939944,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,2/14/2019,45,0,-9999,-9999,-9999,10566
16902795,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,5/17/2019,137,0,-9999,-9999,-9999,10566
17550215,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,7/19/2019,200,0,50,-9999,-9999,10566
20816480,10/23/2019 19:52,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,10/23/2019,296,0,50,-9999,-9999,10566
21014525,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,10/28/2019,301,0,50,-9999,-9999,10566
15751098,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,1/10/2019,10,0,-9999,-9999,-9999,10566
16792173,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,5/9/2019,129,1,50,95% or more,-9999,10566
17436705,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,7/11/2019,192,0,50,-9999,-9999,10566
18023457,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,9/23/2019,266,1,50,Less than 5%,-9999,10566
16105215,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,3/14/2019,73,0,-9999,-9999,-9999,10566
16961296,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,5/24/2019,144,1,50,95% or more,-9999,10566
17550479,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,7/24/2019,205,0,50,-9999,-9999,10566
15751028,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,1/10/2019,10,0,-9999,-9999,-9999,10566
16792153,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,5/9/2019,129,1,50,95% or more,-9999,10566
17436685,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,7/11/2019,192,0,50,-9999,-9999,10566
18023437,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,9/23/2019,266,0,50,-9999,-9999,10566
20816520,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,10/23/2019,296,0,50,-9999,-9999,10566
16695664,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,5/1/2019,121,1,50,95% or more,-9999,10566
17436538,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,7/3/2019,184,0,50,-9999,-9999,10566
17918464,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,9/14/2019,257,0,50,-9999,-9999,10566
15906210,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,2/14/2019,45,0,-9999,-9999,-9999,10566
16902744,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,5/17/2019,137,0,-9999,-9999,-9999,10566
17550254,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,7/19/2019,200,0,50,-9999,-9999,10566
16723983,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,5/1/2019,121,1,50,75-94%,-9999,10566
17436518,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,7/3/2019,184,0,50,-9999,-9999,10566
17918536,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,9/14/2019,257,0,50,-9999,-9999,10566
18023477,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,9/23/2019,266,0,50,-9999,-9999,10566
16618365,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,4/25/2019,115,1,50,95% or more,-9999,10566
17282188,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,6/25/2019,176,0,50,-9999,-9999,10566
17867173,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,9/7/2019,250,0,50,-9999,-9999,10566
15751078,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,1/10/2019,10,0,-9999,-9999,-9999,10566
16792620,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,5/9/2019,129,0,-9999,-9999,-9999,10566
17436725,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,7/11/2019,192,0,50,-9999,-9999,10566
16618325,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,4/25/2019,115,0,-9999,-9999,-9999,10566
17282168,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,6/25/2019,176,0,50,-9999,-9999,10566
17867154,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,9/7/2019,250,0,50,-9999,-9999,10566
17918484,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,9/14/2019,257,0,50,-9999,-9999,10566
16492905,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,4/16/2019,106,0,-9999,-9999,-9999,10566
17168046,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,6/13/2019,164,0,50,-9999,-9999,10566
17775646,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,8/27/2019,239,0,50,-9999,-9999,10566
16695703,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,5/1/2019,121,1,50,75-94%,-9999,10566
17436558,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,7/3/2019,184,0,50,-9999,-9999,10566
16492848,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,4/16/2019,106,0,-9999,-9999,-9999,10566
17167899,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,6/13/2019,164,0,50,-9999,-9999,10566
17775626,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,8/27/2019,239,0,50,-9999,-9999,10566
16433092,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,4/11/2019,101,0,-9999,-9999,-9999,10566
17135170,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,6/5/2019,156,0,50,-9999,-9999,10566
17737608,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,8/16/2019,228,0,50,-9999,-9999,10566
21317721,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,12/12/2019,346,0,50,-9999,-9999,10566
16618345,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,4/25/2019,115,1,50,75-94%,-9999,10566
17282207,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,6/25/2019,176,0,50,-9999,-9999,10566
17867194,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,9/7/2019,250,0,50,-9999,-9999,10566
16433027,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,4/11/2019,101,0,-9999,-9999,-9999,10566
17135151,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,6/5/2019,156,0,50,-9999,-9999,10566
17737588,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,8/16/2019,228,0,50,-9999,-9999,10566
21317701,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,12/12/2019,346,0,50,-9999,-9999,10566
16261766,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,3/28/2019,87,0,-9999,-9999,-9999,10566
17044252,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,5/30/2019,150,0,50,-9999,-9999,10566
17737299,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,8/2/2019,214,0,50,-9999,-9999,10566
21044739,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,11/21/2019,325,0,50,-9999,-9999,10566
16492872,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,4/16/2019,106,0,-9999,-9999,-9999,10566
17168026,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,6/13/2019,164,0,50,-9999,-9999,10566
17775666,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,8/27/2019,239,0,50,-9999,-9999,10566
16261508,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,3/28/2019,87,0,-9999,-9999,-9999,10566
17044232,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,5/30/2019,150,0,50,-9999,-9999,10566
17737279,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,8/2/2019,214,0,50,-9999,-9999,10566
21044648,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,11/21/2019,325,0,50,-9999,-9999,10566
21317741,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,12/12/2019,346,0,50,-9999,-9999,10566
16105235,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,3/14/2019,73,0,-9999,-9999,-9999,10566
16961277,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,5/24/2019,144,0,50,-9999,-9999,10566
17550459,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,7/24/2019,205,0,50,-9999,-9999,10566
21014535,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173802,501,Open flowers,10/28/2019,301,0,50,-9999,-9999,10566
16433054,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,4/11/2019,101,0,-9999,-9999,-9999,10566
17135190,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,6/5/2019,156,0,50,-9999,-9999,10566
17737628,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173801,501,Open flowers,8/16/2019,228,0,50,-9999,-9999,10566
16104714,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,3/14/2019,73,0,-9999,-9999,-9999,10566
16961412,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,5/24/2019,144,0,50,-9999,-9999,10566
17550605,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,7/24/2019,205,0,50,-9999,-9999,10566
21014566,-9999,31699,237,IN,7,Cercis,canadensis,eastern redbud,Plantae,173768,501,Open flowers,10/28/2019,301,0,50,-9999,-9999,10566
17037057,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,6/2/2019,153,0,-9999,-9999,-9999,10566
17854837,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,9/8/2019,251,0,-9999,-9999,-9999,10566
16974003,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,5/26/2019,146,0,-9999,-9999,-9999,10566
17674100,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,8/14/2019,226,0,-9999,-9999,-9999,10566
16881040,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,5/17/2019,137,1,50,Less than 5%,-9999,10566
17562815,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,7/29/2019,210,0,-9999,-9999,-9999,10566
16779694,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,5/8/2019,128,1,50,95% or more,-9999,10566
17458024,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,7/17/2019,198,0,-9999,-9999,-9999,10566
20954961,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,11/11/2019,315,0,50,-9999,-9999,10566
16707158,5/2/2019 5:23,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,5/2/2019,122,1,50,95% or more,-9999,10566
17409027,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,7/11/2019,192,0,-9999,-9999,-9999,10566
20856423,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,10/30/2019,303,0,50,-9999,-9999,10566
16608275,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,4/24/2019,114,1,50,50-74%,-9999,10566
17282519,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,6/27/2019,178,0,-9999,-9999,-9999,10566
20856107,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,10/6/2019,279,0,50,-9999,-9999,10566
16432652,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,4/11/2019,101,0,-9999,-9999,-9999,10566
17160679,6/23/2019 13:28,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,6/13/2019,164,0,-9999,-9999,-9999,10566
20855998,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,9/26/2019,269,0,50,-9999,-9999,10566
16396973,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,4/8/2019,98,0,-9999,-9999,-9999,10566
17099463,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,6/7/2019,158,0,-9999,-9999,-9999,10566
17909857,-9999,32443,240,IN,7,Cercis,canadensis,eastern redbud,Plantae,190177,501,Open flowers,9/14/2019,257,0,50,-9999,-9999,10566
16845333,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,5/12/2019,132,0,-9999,-9999,-9999,10566
17737833,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,8/25/2019,237,0,50,-9999,-9999,10566
16724458,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,5/3/2019,123,1,50,95% or more,-9999,10566
17550775,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,7/28/2019,209,0,50,-9999,-9999,10566
16684224,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,4/30/2019,120,1,50,75-94%,-9999,10566
17437116,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,7/14/2019,195,0,50,-9999,-9999,10566
16451470,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,4/12/2019,102,0,-9999,-9999,-9999,10566
17249646,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,6/23/2019,174,0,50,-9999,-9999,10566
16390106,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,4/8/2019,98,0,-9999,-9999,-9999,10566
17190942,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,6/16/2019,167,0,50,-9999,-9999,10566
16260319,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,3/24/2019,83,0,-9999,-9999,-9999,10566
17135384,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,6/2/2019,153,0,50,-9999,-9999,10566
21014722,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,11/17/2019,321,0,50,-9999,-9999,10566
16983991,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,5/26/2019,146,0,50,-9999,-9999,10566
18167926,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,10/13/2019,286,0,50,-9999,-9999,10566
16903064,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,5/19/2019,139,0,-9999,-9999,-9999,10566
17867278,-9999,32607,235,IN,7,Cercis,canadensis,eastern redbud,Plantae,153103,501,Open flowers,9/9/2019,252,0,50,-9999,-9999,10566
15979363,2/26/2019 13:55,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,2/21/2019,52,0,50,-9999,-9999,12559
16726013,5/3/2019 15:19,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,4/16/2019,106,1,50,Less than 5%,-9999,12559
17234342,6/21/2019 14:58,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/31/2019,151,0,50,-9999,-9999,12559
17619112,3/30/2020 12:59,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,8/6/2019,218,0,50,-9999,-9999,12559
15979341,2/26/2019 13:55,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,2/13/2019,44,0,50,-9999,-9999,12559
16725991,5/3/2019 15:13,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,4/11/2019,101,0,50,-9999,-9999,12559
16980823,6/21/2019 14:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/24/2019,144,0,50,-9999,-9999,12559
17619090,3/30/2020 12:59,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,7/30/2019,211,0,50,-9999,-9999,12559
15979114,2/26/2019 13:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,2/8/2019,39,0,50,-9999,-9999,12559
16725969,5/3/2019 15:13,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,4/5/2019,95,0,50,-9999,-9999,12559
16980801,6/21/2019 14:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/21/2019,141,0,50,-9999,-9999,12559
17404627,8/6/2019 17:07,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,7/7/2019,188,0,50,-9999,-9999,12559
22113762,3/30/2020 13:08,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,12/19/2019,353,0,50,-9999,-9999,12559
15979092,2/26/2019 13:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,1/25/2019,25,0,50,-9999,-9999,12559
16725926,5/3/2019 15:10,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,3/28/2019,87,1,50,-9999,-9999,12559
16980768,5/27/2019 14:54,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/17/2019,137,1,50,Less than 5%,-9999,12559
17404605,8/6/2019 17:07,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,7/1/2019,182,0,50,-9999,-9999,12559
22113740,3/30/2020 13:08,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,11/25/2019,329,0,50,-9999,-9999,12559
15783947,2/26/2019 13:48,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,1/16/2019,16,0,50,-9999,-9999,12559
16725904,5/3/2019 15:10,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,3/22/2019,81,1,50,-9999,-9999,12559
16980747,5/27/2019 14:54,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/9/2019,129,1,50,25-49%,-9999,12559
17278318,7/10/2019 10:53,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,6/26/2019,177,0,50,-9999,-9999,12559
22113718,3/30/2020 13:05,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,11/8/2019,312,0,50,-9999,-9999,12559
15783925,2/26/2019 13:48,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,1/10/2019,10,0,50,-9999,-9999,12559
16112337,5/3/2019 15:06,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,3/11/2019,70,0,50,-9999,-9999,12559
16726079,5/27/2019 14:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,5/3/2019,123,1,50,95% or more,-9999,12559
17234408,6/26/2019 13:07,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,6/21/2019,172,0,50,-9999,-9999,12559
22113696,3/30/2020 13:05,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,10/29/2019,302,0,50,-9999,-9999,12559
15742157,1/17/2019 8:22,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,1/4/2019,4,0,50,-9999,-9999,12559
16112315,5/3/2019 15:06,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,3/7/2019,66,0,50,-9999,-9999,12559
16726057,5/27/2019 14:52,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,4/30/2019,120,1,50,75-94%,-9999,12559
17234386,6/26/2019 13:07,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,6/14/2019,165,0,50,-9999,-9999,12559
22113674,3/30/2020 13:03,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,9/27/2019,270,0,50,-9999,-9999,12559
15979631,3/14/2019 12:46,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,2/25/2019,56,0,50,-9999,-9999,12559
16726035,5/3/2019 15:19,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,4/18/2019,108,1,50,5-24%,-9999,12559
17234364,6/21/2019 14:58,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,6/6/2019,157,0,50,-9999,-9999,12559
22113652,3/30/2020 13:03,1624,19,NY,7,Cercis,canadensis,eastern redbud,Plantae,42681,501,Open flowers,9/6/2019,249,0,50,-9999,-9999,12559
